CHEESMAN,Max T,Min T,Precipitation,Snowfall
7/6/1998,90,40,0,0
7/7/1998,75,41,0.09,0
7/8/1998,80,44,0,0
7/9/1998,82,43,0.56,0
7/10/1998,80,38,0.18,0
7/11/1998,76,35,0.22,0
7/12/1998,88,37,0,0
7/13/1998,88,35,0,0
7/14/1998,90,38,0.1,0
7/15/1998,89,35,0,0
7/16/1998,87,38,0.11,0
7/17/1998,87,38,0,0
7/18/1998,90,37,0,0
7/19/1998,95,38,0,0
7/20/1998,97,41,0,0
7/21/1998,93,39,0,0
7/22/1998,90,M,0.29,0
7/23/1998,78,44,0.66,0
7/24/1998,76,44,0.37,0
7/25/1998,79,44,0.02,0
7/26/1998,82,44,1.37,0
7/27/1998,76,40,0,0
7/28/1998,82,41,0.03,0
7/29/1998,87,41,0.5,0
7/30/1998,79,M,0.19,0
7/31/1998,75,38,0.1,0
8/1/1998,83,40,0,0
8/2/1998,78,30,0.17,0
8/3/1998,78,M,0,0
8/4/1998,73,36,0.07,0
8/5/1998,73,37,0.41,0
8/6/1998,75,34,0,0
8/7/1998,80,33,0,0
8/8/1998,87,33,0,0
8/9/1998,90,M,0,0
8/10/1998,85,39,0.06,0
8/11/1998,81,37,0,0
8/12/1998,81,33,0.04,0
8/13/1998,81,32,0,0
8/14/1998,81,33,0,0
8/15/1998,87,M,0,0
8/16/1998,83,33,0.05,0
8/17/1998,83,33,T,0
8/18/1998,88,M,0.23,0
8/19/1998,85,36,0.02,0
8/20/1998,80,37,0.1,0
8/21/1998,80,38,0.08,0
8/22/1998,86,37,0.07,0
8/23/1998,85,35,0,0
8/24/1998,88,M,0,0
8/25/1998,90,38,0.04,0
8/26/1998,82,36,0.31,0
8/27/1998,82,37,0,0
8/28/1998,78,30,0,0
8/29/1998,82,30,0,0
8/30/1998,87,35,0,0
8/31/1998,88,38,0,0
9/1/1998,78,38,0.89,0
9/2/1998,62,33,0.05,0
9/3/1998,78,33,0,0
9/4/1998,86,32,0,0
9/5/1998,85,35,0,0
9/6/1998,90,33,0,0
9/7/1998,89,30,0,0
9/8/1998,85,M,0,0
9/9/1998,87,37,0,0
9/10/1998,85,36,0,0
9/11/1998,84,33,0,0
9/12/1998,82,M,0,0
9/13/1998,79,33,0.1,0
9/14/1998,75,30,0,0
9/15/1998,72,31,0,0
9/16/1998,78,29,T,0
9/17/1998,79,28,0.19,0
9/18/1998,80,28,0,0
9/19/1998,84,26,0,0
9/20/1998,80,20,0,0
9/21/1998,75,33,0,0
9/22/1998,65,35,0,0
9/23/1998,76,M,0,0
9/24/1998,77,40,0.06,0
9/25/1998,83,38,0,0
9/26/1998,82,M,0,0
9/27/1998,78,32,0,0
9/28/1998,80,M,0,0
9/29/1998,83,M,0,0
9/30/1998,78,41,0,0
10/1/1998,68,42,0.03,0
10/2/1998,61,40,0.07,0
10/3/1998,67,33,0,0
10/4/1998,70,M,0.07,0
10/5/1998,58,25,0,0
10/6/1998,50,20,0,0
10/7/1998,63,22,0,0
10/8/1998,75,26,0,0
10/9/1998,76,29,0,0
10/10/1998,74,26,0,0
10/11/1998,74,M,0,0
10/12/1998,73,31,0,0
10/13/1998,74,25,0,0
10/14/1998,75,M,0,0
10/15/1998,75,32,0,0
10/16/1998,70,28,0,0
10/17/1998,62,M,0,0
10/18/1998,48,18,0,0
10/19/1998,63,M,0,0
10/20/1998,67,M,0,0
10/21/1998,42,26,0,0
10/22/1998,58,M,0,0
10/23/1998,65,28,0,0
10/24/1998,68,24,0,0
10/25/1998,67,25,0,0
10/26/1998,65,36,0.02,0
10/27/1998,61,35,0,0
10/28/1998,56,M,0.2,0
10/29/1998,58,29,0,0
10/30/1998,59,27,0,0
10/31/1998,48,31,0.02,0
11/1/1998,38,31,0.17,0.5
11/2/1998,42,M,T,0
11/3/1998,40,30,0,0
11/4/1998,46,25,0.05,T
11/5/1998,44,18,0,0
11/6/1998,49,19,0,0
11/7/1998,50,23,0.1,2
11/8/1998,40,24,0,0
11/9/1998,51,25,0.11,1.5
11/10/1998,30,12,0.12,1.5
11/11/1998,35,14,0,0
11/12/1998,46,M,0,0
11/13/1998,51,17,0,0
11/14/1998,61,M,0,0
11/15/1998,68,27,0,0
11/16/1998,68,29,0,0
11/17/1998,65,25,0,0
11/18/1998,65,M,0,0
11/19/1998,53,25,0,0
11/20/1998,47,9,0,0
11/21/1998,50,M,0,M
11/22/1998,66,M,0,M
11/23/1998,70,29,0,0
11/24/1998,60,M,0,0
11/25/1998,63,32,0,0
11/26/1998,58,23,0,0
11/27/1998,66,23,0,0
11/28/1998,68,M,0,0
11/29/1998,65,M,0,0
11/30/1998,58,25,0,0
12/1/1998,62,M,0,M
12/2/1998,65,25,0,0
12/3/1998,63,19,0,0
12/4/1998,63,20,0,0
12/5/1998,61,23,0,M
12/6/1998,50,14,0,T
12/7/1998,35,6,T,T
12/8/1998,32,-2,0,0
12/9/1998,48,-1,0,0
12/10/1998,25,-3,0.11,2
12/11/1998,33,-3,0,0
12/12/1998,45,0,0,0
12/13/1998,45,5,0,0
12/14/1998,55,6,0,0
12/15/1998,59,10,0,0
12/16/1998,55,M,0,M
12/17/1998,53,M,0,0
12/18/1998,63,20,0,0
12/19/1998,53,2,0,0
12/20/1998,18,-10,0,0
12/21/1998,4,M,0.32,5
12/22/1998,20,-22,0,0
12/23/1998,36,-17,0,0
12/24/1998,23,-17,0,0
12/25/1998,36,-7,0,0
12/26/1998,45,18,0,0
12/27/1998,56,24,0,0
12/28/1998,44,24,0,0
12/29/1998,48,24,0,0
12/30/1998,54,M,0,0
12/31/1998,55,20,0,0
1/1/1999,53,M,0,0
1/2/1999,37,3,0,0.5
1/3/1999,30,5,0,0
1/4/1999,27,2,0,0
1/5/1999,43,M,0,0
1/6/1999,51,24,0,0
1/7/1999,56,25,0,0
1/8/1999,55,14,0,0
1/9/1999,38,13,0,0
1/10/1999,46,15,0,0
1/11/1999,51,20,0,0
1/12/1999,62,20,0,0
1/13/1999,44,20,0,0
1/14/1999,36,8,0,0
1/15/1999,53,M,0,0
1/16/1999,64,23,0,0
1/17/1999,50,23,T,T
1/18/1999,41,21,0,0
1/19/1999,56,28,0,0
1/20/1999,55,26,0,0
1/21/1999,52,21,0,0
1/22/1999,36,15,0.26,3
1/23/1999,37,9,0,0
1/24/1999,50,M,0,0
1/25/1999,46,24,0,0
1/26/1999,56,23,0,0
1/27/1999,48,11,0,0
1/28/1999,40,9,0.02,0.5
1/29/1999,43,4,0,0
1/30/1999,45,3,0,0
1/31/1999,41,12,0,0
2/1/1999,55,13,0,0
2/2/1999,43,19,0,0
2/3/1999,49,24,0,0
2/4/1999,52,23,0,0
2/5/1999,58,M,0,0
2/6/1999,54,18,0,0
2/7/1999,50,19,0,0
2/8/1999,64,31,0,0
2/9/1999,61,25,0,0
2/10/1999,62,37,0,0
2/11/1999,65,2,0.12,2
2/12/1999,26,1,0,0
2/13/1999,48,10,0,0
2/14/1999,58,10,0,0
2/15/1999,55,18,0,0
2/16/1999,33,6,0.15,2
2/17/1999,42,6,0,0
2/18/1999,43,8,T,T
2/19/1999,40,M,0,0
2/20/1999,45,10,0,0
2/21/1999,37,10,0,0
2/22/1999,50,M,0,0
2/23/1999,30,24,0,0
2/24/1999,51,21,0,0
2/25/1999,55,17,0,0
2/26/1999,55,M,0,0
2/27/1999,50,15,0,0
2/28/1999,48,M,0,0
3/1/1999,57,21,0,0
3/2/1999,59,20,0,0
3/3/1999,35,16,0,0
3/4/1999,58,M,0,M
3/5/1999,54,18,0.18,2.5
3/6/1999,40,17,0.07,1
3/7/1999,39,17,0,0
3/8/1999,52,21,0.03,0
3/9/1999,42,21,0,0
3/10/1999,50,M,0,0
3/11/1999,50,26,0,0
3/12/1999,46,21,0.11,1
3/13/1999,25,8,0.08,1.5
3/14/1999,43,12,0,0
3/15/1999,60,18,0,0
3/16/1999,59,23,0,0
3/17/1999,58,19,0,0
3/18/1999,45,21,0,0
3/19/1999,49,22,0,0
3/20/1999,53,19,0,0
3/21/1999,58,M,0,0
3/22/1999,60,22,0,0
3/23/1999,53,22,0,0
3/24/1999,57,25,0,0
3/25/1999,54,25,0,0
3/26/1999,61,M,0,0
3/27/1999,60,30,0,0
3/28/1999,59,23,0,0
3/29/1999,53,20,0,0
3/30/1999,61,M,0,0
3/31/1999,64,M,0,0
4/1/1999,59,33,0,0
4/2/1999,40,20,0.57,6.5
4/3/1999,24,11,0.13,1
4/4/1999,33,12,0,0
4/5/1999,38,M,T,T
4/6/1999,45,22,0,0
4/7/1999,54,M,0,0
4/8/1999,60,M,0,0
4/9/1999,56,23,0,0
4/10/1999,50,29,0,0
4/11/1999,47,18,0,0
4/12/1999,54,M,0,0
4/13/1999,64,M,0,0
4/14/1999,57,M,0.12,0
4/15/1999,M,17,0.23,2.5
4/16/1999,28,15,T,T
4/17/1999,25,0,0.2,2.5
4/18/1999,52,M,0,0
4/19/1999,58,28,0,0
4/20/1999,63,26,0,0
4/21/1999,62,M,0,0
4/22/1999,55,30,0.64,2
4/23/1999,35,28,0.7,11
4/24/1999,30,19,0,0
4/25/1999,46,22,0.02,0
4/26/1999,48,24,0.07,0
4/27/1999,54,28,0,0
4/28/1999,59,29,0,0
4/29/1999,54,30,0.8,0
4/30/1999,43,34,0.14,0
5/1/1999,M,30,0.29,0
5/2/1999,39,29,0.17,T
5/3/1999,53,M,0,0
5/4/1999,52,26,0,0
5/5/1999,48,21,0,0
5/6/1999,45,15,0,0
5/7/1999,53,M,0,0
5/8/1999,65,M,0,0
5/9/1999,67,M,0,0
5/10/1999,68,M,0,0
5/11/1999,52,23,0,0
5/12/1999,40,21,T,T
5/13/1999,62,M,0,0
5/14/1999,74,34,0,0
5/15/1999,69,34,0,0
5/16/1999,70,35,0,0
5/17/1999,53,28,T,0
5/18/1999,59,29,0,0
5/19/1999,73,32,0,0
5/20/1999,75,M,0,0
5/21/1999,63,44,0,0
5/22/1999,70,35,0,0
5/23/1999,74,M,0.25,0
5/24/1999,67,40,T,0
5/25/1999,68,39,1.45,0
5/26/1999,44,32,0.44,0
5/27/1999,68,M,0,0
5/28/1999,61,34,0.29,0
5/29/1999,69,37,0,0
5/30/1999,70,36,T,0
5/31/1999,71,37,0,0
6/1/1999,69,40,0,0
6/2/1999,70,36,0,0
6/3/1999,72,M,0,0
6/4/1999,71,33,0,0
6/5/1999,73,M,0,0
6/6/1999,61,M,0,0
6/7/1999,68,35,0,0
6/8/1999,74,39,0,0
6/9/1999,75,37,0,0
6/10/1999,67,M,0.35,0
6/11/1999,62,41,0.09,0
6/12/1999,67,39,0.08,0
6/13/1999,65,37,0.47,0
6/14/1999,64,39,0.05,0
6/15/1999,64,39,0.13,0
6/16/1999,52,42,0.24,0
6/17/1999,60,39,0.16,0
6/18/1999,62,38,0.25,0
6/19/1999,72,39,T,0
6/20/1999,78,40,0,0
6/21/1999,72,39,0,0
6/22/1999,74,M,0.05,0
6/23/1999,80,42,0,0
6/24/1999,80,42,T,0
6/25/1999,83,45,0.03,0
6/26/1999,80,40,0,0
6/27/1999,82,M,0,0
6/28/1999,83,41,0,0
6/29/1999,76,43,0,0
6/30/1999,81,43,0,0
7/1/1999,81,M,0,0
7/2/1999,90,50,0,0
7/3/1999,83,M,0,0
7/4/1999,83,57,0,0
7/5/1999,85,47,0,0
7/6/1999,85,49,0,0
7/7/1999,82,48,0,0
7/8/1999,85,50,0,0
7/9/1999,80,54,0.07,0
7/10/1999,71,45,0,0
7/11/1999,77,45,0,0
7/12/1999,80,42,0.04,0
7/13/1999,78,M,0,0
7/14/1999,86,49,0.02,0
7/15/1999,81,48,0,0
7/16/1999,75,53,0.12,0
7/17/1999,68,49,0.08,0
7/18/1999,78,49,T,0
7/19/1999,75,45,0.11,0
7/20/1999,76,48,0,0
7/21/1999,76,45,0,0
7/22/1999,83,44,0,0
7/23/1999,80,45,0.17,0
7/24/1999,82,50,0,0
7/25/1999,80,M,0,0
7/26/1999,80,44,0.13,0
7/27/1999,83,M,0,0
7/28/1999,82,53,T,0
7/29/1999,81,48,0.02,0
7/30/1999,80,46,0.19,0
7/31/1999,76,M,0.14,0
8/1/1999,69,48,0.26,0
8/2/1999,63,52,0,0
8/3/1999,71,46,0,0
8/4/1999,73,M,0,0
8/5/1999,69,52,0.45,0
8/6/1999,69,50,0.41,0
8/7/1999,70,45,0.48,0
8/8/1999,74,46,0.41,0
8/9/1999,78,46,0.18,0
8/10/1999,78,M,0.23,0
8/11/1999,74,46,0,0
8/12/1999,75,41,0,0
8/13/1999,75,41,T,0
8/14/1999,78,M,0,0
8/15/1999,79,M,0,0
8/16/1999,75,39,0.4,0
8/17/1999,78,41,0,0
8/18/1999,78,41,0,0
8/19/1999,76,M,0,0
8/20/1999,75,45,0.02,0
8/21/1999,73,46,0.34,0
8/22/1999,73,47,0.12,0
8/23/1999,72,39,0,0
8/24/1999,73,M,0,0
8/25/1999,72,43,0,0
8/26/1999,82,43,0.12,0
8/27/1999,80,44,0,0
8/28/1999,79,47,0.13,0
8/29/1999,72,42,0.01,0
8/30/1999,73,42,0.24,0
8/31/1999,80,M,0.14,0
9/1/1999,80,43,0.02,0
9/2/1999,75,M,0,0
9/3/1999,74,48,0,0
9/4/1999,71,45,0,0
9/5/1999,68,44,0,0
9/6/1999,74,37,0,0
9/7/1999,73,37,0,0
9/8/1999,79,M,0,0
9/9/1999,71,32,0,0
9/10/1999,76,M,0,0
9/11/1999,73,44,0,0
9/12/1999,65,43,0.03,0
9/13/1999,53,29,0,0
9/14/1999,66,34,0,0
9/15/1999,63,M,0.06,0
9/16/1999,60,33,0,0
9/17/1999,68,34,0,0
9/18/1999,67,31,0.1,0
9/19/1999,72,32,0,0
9/20/1999,M,42,0.36,0
9/21/1999,49,34,0.03,0
9/22/1999,64,27,0,0
9/23/1999,72,M,0,0
9/24/1999,72,29,T,0
9/25/1999,74,M,0.01,0
9/26/1999,77,36,0,0
9/27/1999,59,34,0,0
9/28/1999,52,29,0.08,T
9/29/1999,35,18,T,0
9/30/1999,73,19,0,0
10/1/1999,67,28,0,0
10/2/1999,72,26,0,0
10/3/1999,65,M,0,0
10/4/1999,71,22,0,0
10/5/1999,72,21,0,0
10/6/1999,71,24,0,0
10/7/1999,69,M,0,0
10/8/1999,56,32,0.21,0
10/9/1999,71,27,0,0
10/10/1999,72,27,0,0
10/11/1999,70,28,0,0
10/12/1999,72,29,0,0
10/13/1999,72,28,0,0
10/14/1999,70,28,0,0
10/15/1999,72,27,0,0
10/16/1999,53,26,T,0
10/17/1999,M,10,0.28,4
10/18/1999,45,10,0,0
10/19/1999,34,21,0.21,3
10/20/1999,46,18,0,0
10/21/1999,58,17,0,0
10/22/1999,63,20,0,0
10/23/1999,63,21,0,0
10/24/1999,64,21,0,0
10/25/1999,68,22,0,0
10/26/1999,63,21,0,0
10/27/1999,69,23,0,0
10/28/1999,65,23,0,0
10/29/1999,65,M,0.02,0
10/30/1999,46,14,0,0
10/31/1999,56,14,0,0
11/1/1999,68,20,0,0
11/2/1999,46,9,0,0
11/3/1999,56,11,0,0
11/4/1999,62,24,0,0
11/5/1999,68,21,0,0
11/6/1999,64,19,0,0
11/7/1999,64,21,0,0
11/8/1999,64,M,0,0
11/9/1999,64,28,0,0
11/10/1999,58,20,0,0
11/11/1999,67,22,0,0
11/12/1999,61,22,0,0
11/13/1999,68,18,0,0
11/14/1999,67,18,0,0
11/15/1999,66,19,0,0
11/16/1999,68,18,0,0
11/17/1999,65,18,0,0
11/18/1999,65,30,0,0
11/19/1999,45,11,0,0
11/20/1999,55,11,0,0
11/21/1999,60,19,0,0
11/22/1999,46,19,0.49,7
11/23/1999,28,3,0.03,T
11/24/1999,28,-1,0,0
11/25/1999,31,-1,0,0
11/26/1999,44,11,0,0
11/27/1999,55,23,0,0
11/28/1999,56,20,0,0
11/29/1999,53,18,0,0
11/30/1999,56,18,0,0
12/1/1999,57,24,0,0
12/2/1999,55,24,0,0
12/3/1999,46,23,0.07,1
12/4/1999,M,19,0.45,6
12/5/1999,32,-2,0,0
12/6/1999,38,M,0,0
12/7/1999,42,11,0,0
12/8/1999,42,15,0.04,2
12/9/1999,25,-4,0.04,0.5
12/10/1999,32,-4,0,0
12/11/1999,40,M,0,0
12/12/1999,33,3,0,0
12/13/1999,31,3,0,0
12/14/1999,42,11,T,T
12/15/1999,25,11,0,0
12/16/1999,35,M,0,0
12/17/1999,42,22,0,0
12/18/1999,39,14,0,0
12/19/1999,46,7,0,0
12/20/1999,33,7,0,0
12/21/1999,22,3,T,T
12/22/1999,21,M,0.08,2
12/23/1999,32,-2,0,0
12/24/1999,42,M,0,0
12/25/1999,45,7,0,0
12/26/1999,44,9,0,0
12/27/1999,44,8,0,0
12/28/1999,42,11,0,0
12/29/1999,54,12,0,0
12/30/1999,53,10,0,0
12/31/1999,46,10,0,0
1/1/2000,50,14,0,0
1/2/2000,43,10,0.17,2.5
1/3/2000,32,10,0.11,3
1/4/2000,24,-4,0,0
1/5/2000,40,M,0,0
1/6/2000,34,-5,0,0
1/7/2000,29,-5,0,0
1/8/2000,40,1,0,0
1/9/2000,40,M,0,0
1/10/2000,34,M,0,0
1/11/2000,45,34,0,0
1/12/2000,53,35,0,0
1/13/2000,47,13,0,0
1/14/2000,45,13,0,0
1/15/2000,54,17,0,0
1/16/2000,57,18,0,0
1/17/2000,58,24,0,0
1/18/2000,56,23,0,0
1/19/2000,47,23,0,0
1/20/2000,47,20,0,0
1/21/2000,52,19,0,0
1/22/2000,49,18,0,0
1/23/2000,39,13,0,0
1/24/2000,39,18,0,0
1/25/2000,48,23,0,0
1/26/2000,33,18,0,0
1/27/2000,31,18,0.66,6
1/28/2000,22,11,0.11,1
1/29/2000,25,-8,0.01,T
1/30/2000,23,-9,0,0
1/31/2000,31,M,0,0
2/1/2000,35,-7,0,0
2/2/2000,33,-5,0,0
2/3/2000,50,10,0,0
2/4/2000,52,10,0,0
2/5/2000,38,6,0,0
2/6/2000,50,19,0,0
2/7/2000,47,14,0,0
2/8/2000,48,14,0,0
2/9/2000,51,22,0,0
2/10/2000,47,18,0,0
2/11/2000,41,13,T,T
2/12/2000,45,M,0,0
2/13/2000,41,16,0,0
2/14/2000,40,20,0,0
2/15/2000,56,30,0,0
2/16/2000,52,24,0,0
2/17/2000,52,24,0,0
2/18/2000,32,15,0.2,2
2/19/2000,35,12,0,0
2/20/2000,46,13,0,0
2/21/2000,50,18,0,0
2/22/2000,55,21,0,0
2/23/2000,48,24,0,0
2/24/2000,50,22,0,0
2/25/2000,48,M,0,0
2/26/2000,40,13,0,0
2/27/2000,44,13,0,0
2/28/2000,56,M,0,0
2/29/2000,52,23,T,T
3/1/2000,46,19,0,0
3/2/2000,47,20,0.03,T
3/3/2000,33,15,0.08,0
3/4/2000,52,15,0,0
3/5/2000,62,17,0,0
3/6/2000,56,8,T,T
3/7/2000,49,23,0,0
3/8/2000,50,M,0,0
3/9/2000,48,23,T,T
3/10/2000,43,14,0,0
3/11/2000,37,9,0,0
3/12/2000,50,11,T,T
3/13/2000,37,15,T,T
3/14/2000,51,15,0,0
3/15/2000,50,M,0,0
3/16/2000,36,10,0.97,9
3/17/2000,39,8,0,0
3/18/2000,49,18,T,T
3/19/2000,30,8,0,0
3/20/2000,55,15,T,T
3/21/2000,25,18,0.11,2.5
3/22/2000,36,20,0,0
3/23/2000,40,20,0,0
3/24/2000,54,M,0,0
3/25/2000,54,21,0,0
3/26/2000,56,M,0,0
3/27/2000,55,21,0,0
3/28/2000,60,22,0,0
3/29/2000,58,27,0.11,0
3/30/2000,52,25,0,0
3/31/2000,35,23,0.38,4
4/1/2000,30,14,0.15,0.5
4/2/2000,39,11,0,0
4/3/2000,43,12,0.29,5.5
4/4/2000,38,15,0,0
4/5/2000,61,27,0,0
4/6/2000,66,27,0,0
4/7/2000,68,27,0,0
4/8/2000,44,17,0,0
4/9/2000,64,18,0,0
4/10/2000,66,24,0,0
4/11/2000,58,25,0.12,0
4/12/2000,45,22,0,0
4/13/2000,64,M,0,0
4/14/2000,63,32,0,0
4/15/2000,63,29,0.03,T
4/16/2000,30,25,0.21,1
4/17/2000,58,25,0,0
4/18/2000,68,M,0,0
4/19/2000,65,M,0,0
4/20/2000,47,22,0,0
4/21/2000,62,23,0,0
4/22/2000,61,26,0,0
4/23/2000,54,28,0.22,0
4/24/2000,52,30,0.17,0
4/25/2000,58,23,0,0
4/26/2000,64,23,0,0
4/27/2000,70,30,0,0
4/28/2000,71,31,0,0
4/29/2000,70,37,0,0
4/30/2000,68,31,0.33,0
5/1/2000,35,29,0.13,0
5/2/2000,57,25,0,0
5/3/2000,68,27,0,0
5/4/2000,74,31,0,0
5/5/2000,74,31,0,0
5/6/2000,78,37,0,0
5/7/2000,74,M,0,0
5/8/2000,73,40,T,0
5/9/2000,40,28,0.61,0
5/10/2000,68,32,0,0
5/11/2000,75,38,0,0
5/12/2000,66,30,0,0
5/13/2000,46,23,0,0
5/14/2000,60,26,0,0
5/15/2000,65,28,0,0
5/16/2000,75,35,0,0
5/17/2000,72,32,0,0
5/18/2000,48,33,0.16,0
5/19/2000,41,29,0.09,0
5/20/2000,61,33,0,0
5/21/2000,62,32,0,0
5/22/2000,73,36,0,0
5/23/2000,78,39,0,0
5/24/2000,83,43,0,0
5/25/2000,70,39,0.04,0
5/26/2000,70,39,0,0
5/27/2000,68,33,0,0
5/28/2000,76,37,0,0
5/29/2000,85,42,0,0
5/30/2000,84,42,0,0
5/31/2000,M,M,0,0
6/1/2000,83,45,0,0
6/2/2000,72,44,0,0
6/3/2000,75,40,0,0
6/4/2000,80,43,0,0
6/5/2000,68,42,0,0
6/6/2000,78,37,0.1,0
6/7/2000,81,41,0,0
6/8/2000,85,42,0,0
6/9/2000,82,41,0,0
6/10/2000,76,38,0,0
6/11/2000,71,38,0.04,0
6/12/2000,75,38,0,0
6/13/2000,82,41,0,0
6/14/2000,78,33,0,0
6/15/2000,77,38,0,0
6/16/2000,83,38,0,0
6/17/2000,52,36,0.07,0
6/18/2000,60,33,0,0
6/19/2000,78,38,0,0
6/20/2000,71,44,0.05,0
6/21/2000,76,33,0,0
6/22/2000,79,40,0,0
6/23/2000,83,M,0,0
6/24/2000,76,41,0,0
6/25/2000,78,43,0,0
6/26/2000,71,47,0.22,0
6/27/2000,71,45,0.03,0
6/28/2000,69,47,0.24,0
6/29/2000,67,44,0,0
6/30/2000,80,43,0.03,0
7/1/2000,80,44,0.02,0
7/2/2000,80,43,0.06,0
7/3/2000,82,46,T,0
7/4/2000,80,45,0,0
7/5/2000,81,40,0,0
7/6/2000,82,42,0,0
7/7/2000,87,47,0,0
7/8/2000,85,47,0,0
7/9/2000,81,50,T,0
7/10/2000,80,41,0,0
7/11/2000,84,44,0,0
7/12/2000,84,46,0,0
7/13/2000,81,46,1.13,0
7/14/2000,80,45,0.02,0
7/15/2000,88,46,0,0
7/16/2000,86,48,0.02,0
7/17/2000,73,50,0.11,0
7/18/2000,72,44,0.64,0
7/19/2000,82,45,0,0
7/20/2000,84,46,0,0
7/21/2000,78,45,0,0
7/22/2000,82,44,0,0
7/23/2000,80,43,0,0
7/24/2000,86,44,0,0
7/25/2000,83,43,0.15,0
7/26/2000,84,M,0,0
7/27/2000,80,45,0,0
7/28/2000,81,46,T,0
7/29/2000,81,43,0,0
7/30/2000,79,42,0,0
7/31/2000,80,42,0,0
8/1/2000,84,43,0,0
8/2/2000,87,45,0,0
8/3/2000,86,53,0,0
8/4/2000,84,53,0.02,0
8/5/2000,84,48,0.57,0
8/6/2000,80,43,0.2,0
8/7/2000,78,43,0.05,0
8/8/2000,82,42,0,0
8/9/2000,85,42,0,0
8/10/2000,87,42,0,0
8/11/2000,83,46,0,0
8/12/2000,84,47,0,0
8/13/2000,79,46,0,0
8/14/2000,83,45,0.08,0
8/15/2000,86,44,0,0
8/16/2000,86,50,0.05,0
8/17/2000,79,46,0.07,0
8/18/2000,72,48,1.06,0
8/19/2000,72,44,0.44,0
8/20/2000,76,44,0.19,0
8/21/2000,76,39,T,0
8/22/2000,72,40,0.2,0
8/23/2000,78,41,0.18,0
8/24/2000,77,41,T,0
8/25/2000,80,41,T,0
8/26/2000,79,45,0.16,0
8/27/2000,77,44,0.09,0
8/28/2000,79,44,0.08,0
8/29/2000,80,45,0.19,0
8/30/2000,72,45,0.61,0
8/31/2000,73,44,0,0
9/1/2000,72,43,1.15,0
9/2/2000,70,43,0,0
9/3/2000,73,36,0,0
9/4/2000,75,39,0,0
9/5/2000,80,40,0,0
9/6/2000,80,42,0.7,0
9/7/2000,75,39,0,0
9/8/2000,70,40,0.04,0
9/9/2000,71,40,T,0
9/10/2000,75,37,0,0
9/11/2000,78,37,0,0
9/12/2000,76,37,0,0
9/13/2000,77,35,0,0
9/14/2000,80,35,0,0
9/15/2000,78,37,0,0
9/16/2000,84,37,0,0
9/17/2000,83,37,0,0
9/18/2000,82,42,0,0
9/19/2000,70,35,0,0
9/20/2000,72,32,0.07,0
9/21/2000,52,31,0,0
9/22/2000,70,38,0.1,0
9/23/2000,45,28,0,0
9/24/2000,40,24,0.4,2
9/25/2000,38,22,0,0
9/26/2000,61,22,0,0
9/27/2000,68,23,0,0
9/28/2000,68,26,0,0
9/29/2000,71,29,0,0
9/30/2000,72,35,0,0
10/1/2000,72,36,0,0
10/2/2000,75,32,0,0
10/3/2000,75,32,0,0
10/4/2000,73,M,0,0
10/5/2000,65,39,0,0
10/6/2000,48,27,0,0
10/7/2000,39,28,0,0
10/8/2000,35,21,0,0
10/9/2000,52,22,0,0
10/10/2000,62,23,0,0
10/11/2000,66,M,0,0
10/12/2000,66,43,0,0
10/13/2000,62,22,0,0
10/14/2000,55,19,0,0
10/15/2000,54,18,0,0
10/16/2000,59,18,0,0
10/17/2000,60,21,0,0
10/18/2000,64,22,0,0
10/19/2000,63,22,0,0
10/20/2000,66,23,0,0
10/21/2000,61,M,0,0
10/22/2000,62,25,0,0
10/23/2000,37,28,0.28,0
10/24/2000,53,M,0,0
10/25/2000,55,25,0,0
10/26/2000,54,18,0,0
10/27/2000,58,18,0,0
10/28/2000,58,22,0,0
10/29/2000,54,33,0.02,0
10/30/2000,58,23,0,0
10/31/2000,58,19,0,0
11/1/2000,46,M,0,0
11/2/2000,48,16,0,0
11/3/2000,38,M,0,0
11/4/2000,46,14,0,0
11/5/2000,56,M,0,0
11/6/2000,42,5,0.24,2.5
11/7/2000,27,6,0,0
11/8/2000,28,M,M,0
11/9/2000,38,17,0,0
11/10/2000,44,16,0,0
11/11/2000,42,13,0.2,2
11/12/2000,13,-6,0.07,1
11/13/2000,27,-7,0,0
11/14/2000,28,-4,M,0
11/15/2000,41,M,0,0
11/16/2000,33,-9,0,0
11/17/2000,29,-7,0,0
11/18/2000,28,-8,0.03,0.5
11/19/2000,36,-8,0,0
11/20/2000,42,6,0,0
11/21/2000,45,M,0,0
11/22/2000,51,20,0,0
11/23/2000,48,8,0,0
11/24/2000,34,3,0,0
11/25/2000,45,3,0,0
11/26/2000,40,10,0,0
11/27/2000,44,19,0,0
11/28/2000,45,M,M,0
11/29/2000,45,6,0,0
11/30/2000,51,M,0,0
12/1/2000,43,4,0,0
12/2/2000,34,2,0,0
12/3/2000,46,2,0,0
12/4/2000,52,11,0,0
12/5/2000,38,M,0,0
12/6/2000,50,2,0.09,1.5
12/7/2000,39,M,0,0
12/8/2000,44,23,0,0
12/9/2000,45,8,0,0
12/10/2000,46,16,0,0
12/11/2000,41,-2,0.14,3
12/12/2000,18,M,0,0
12/13/2000,35,-2,0,0
12/14/2000,35,M,0,0
12/15/2000,37,10,0,0
12/16/2000,32,2,0,0
12/17/2000,37,M,0,0
12/18/2000,49,14,0,0
12/19/2000,48,11,0,0
12/20/2000,47,M,0,0
12/21/2000,27,-3,0.03,T
