,Hour,Total Outflow kcfs,Generation Flow kcfs,Spill kcfs,Forebay Elevation,Tailwater Elevation,Average Head,Hope Gage Elevation,Date,0
28797,AVG,13.35,13.35,0.0,2050.95,2033.18,17.77,2051.56,2024-12-28,
28798,,,,,,,,,2024-12-28,
28799,MAX,14.1,14.1,0.0,2051.1,2033.3,17.9,2051.58,2024-12-28,
28800,MIN,13.1,13.1,0.0,2050.8,2033.1,17.6,2051.54,2024-12-28,
28801,1,13.2,13.2,0.0,2051.0,2033.1,17.9,,2024-12-29,
28802,2,13.0,13.0,0.0,2051.0,2033.1,17.9,,2024-12-29,
28803,3,13.0,13.0,0.0,2051.0,2033.1,17.9,,2024-12-29,
28804,4,13.3,13.3,0.0,2051.0,2033.2,17.8,,2024-12-29,
28805,5,13.4,13.4,0.0,2051.0,2033.2,17.8,,2024-12-29,
28806,6,13.4,13.4,0.0,2051.0,2033.2,17.8,,2024-12-29,
28807,7,13.3,13.3,0.0,2050.9,2033.2,17.7,,2024-12-29,
28808,8,13.3,13.3,0.0,2050.9,2033.2,17.7,2051.5,2024-12-29,
28809,9,13.5,13.5,0.0,2050.9,2033.2,17.7,,2024-12-29,
28810,10,13.3,13.3,0.0,2050.9,2033.2,17.7,,2024-12-29,
28811,11,13.5,13.5,0.0,2050.9,2033.2,17.7,,2024-12-29,
28812,12,13.5,13.5,0.0,2050.9,2033.2,17.7,,2024-12-29,
28813,13,13.5,13.5,0.0,2050.9,2033.2,17.7,,2024-12-29,
28814,14,13.5,13.5,0.0,2050.8,2033.2,17.6,,2024-12-29,
28815,15,13.4,13.4,0.0,2050.8,2033.2,17.6,,2024-12-29,
28816,16,13.5,13.5,0.0,2050.8,2033.2,17.6,2051.53,2024-12-29,
28817,17,13.5,13.5,0.0,2050.8,2033.2,17.6,,2024-12-29,
28818,18,13.4,13.4,0.0,2050.9,2033.2,17.7,,2024-12-29,
28819,19,13.2,13.2,0.0,2050.9,2033.2,17.7,,2024-12-29,
28820,20,13.3,13.3,0.0,2050.9,2033.2,17.7,,2024-12-29,
28821,21,13.4,13.4,0.0,2050.9,2033.2,17.7,,2024-12-29,
28822,22,13.4,13.4,0.0,2050.9,2033.2,17.7,,2024-12-29,
28823,23,13.4,13.4,0.0,2051.0,2033.2,17.8,,2024-12-29,
28824,24,13.3,13.3,0.0,2051.0,2033.2,17.8,2051.58,2024-12-29,
28825,,,,,,,,,2024-12-29,
28826,AVG,13.35,13.35,0.0,2050.92,2033.19,17.73,2051.54,2024-12-29,
28827,,,,,,,,,2024-12-29,
28828,MAX,13.5,13.5,0.0,2051.0,2033.2,17.9,2051.58,2024-12-29,
28829,MIN,13.0,13.0,0.0,2050.8,2033.1,17.6,2051.5,2024-12-29,
28830,1,13.4,13.4,0.0,2051.0,2033.2,17.8,,2024-12-30,
28831,2,13.6,13.6,0.0,2051.0,2033.2,17.8,,2024-12-30,
28832,3,13.6,13.6,0.0,2051.0,2033.2,17.8,,2024-12-30,
28833,4,13.6,13.6,0.0,2051.0,2033.2,17.8,,2024-12-30,
28834,5,13.5,13.5,0.0,2051.0,2033.2,17.8,,2024-12-30,
28835,6,13.3,13.3,0.0,2051.0,2033.2,17.8,,2024-12-30,
28836,7,13.4,13.4,0.0,2051.0,2033.2,17.8,,2024-12-30,
28837,8,13.3,13.3,0.0,2051.0,2033.2,17.8,2051.56,2024-12-30,
28838,9,12.5,12.5,0.0,2050.9,2033.2,17.7,,2024-12-30,
28839,10,16.1,16.1,0.0,2050.6,2033.5,17.1,,2024-12-30,
28840,11,16.1,16.1,0.0,2050.6,2033.5,17.1,,2024-12-30,
28841,12,16.0,16.0,0.0,2050.5,2033.6,16.9,,2024-12-30,
28842,13,16.2,16.2,0.0,2050.5,2033.7,16.8,,2024-12-30,
28843,14,16.2,16.2,0.0,2050.5,2033.7,16.8,,2024-12-30,
28844,15,16.2,16.2,0.0,2050.5,2033.7,16.8,,2024-12-30,
28845,16,16.2,16.2,0.0,2050.5,2033.7,16.8,2051.55,2024-12-30,
28846,17,16.0,16.0,0.0,2050.6,2033.7,16.9,,2024-12-30,
28847,18,16.1,16.1,0.0,2050.6,2033.7,16.9,,2024-12-30,
28848,19,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-12-30,
28849,20,16.0,16.0,0.0,2050.6,2033.7,16.9,,2024-12-30,
28850,21,16.0,16.0,0.0,2050.6,2033.7,16.9,,2024-12-30,
28851,22,16.0,16.0,0.0,2050.6,2033.7,16.9,,2024-12-30,
28852,23,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-12-30,
28853,24,16.0,16.0,0.0,2050.6,2033.7,16.9,2051.6,2024-12-30,
28854,,,,,,,,,2024-12-30,
28855,AVG,15.05,15.05,0.0,2050.72,2033.49,17.23,2051.57,2024-12-30,
28856,,,,,,,,,2024-12-30,
28857,MAX,16.2,16.2,0.0,2051.0,2033.7,17.8,2051.6,2024-12-30,
28858,MIN,12.5,12.5,0.0,2050.5,2033.2,16.8,2051.55,2024-12-30,
28859,1,16.0,16.0,0.0,2050.7,2033.7,17.0,,2024-12-31,
28860,2,16.0,16.0,0.0,2050.7,2033.8,16.9,,2024-12-31,
28861,3,16.1,16.1,0.0,2050.7,2033.8,16.9,,2024-12-31,
28862,4,16.0,16.0,0.0,2050.7,2033.8,16.9,,2024-12-31,
28863,5,16.1,16.1,0.0,2050.7,2033.8,16.9,,2024-12-31,
28864,6,16.1,16.1,0.0,2050.6,2033.8,16.8,,2024-12-31,
28865,7,16.1,16.1,0.0,2050.6,2033.8,16.8,,2024-12-31,
28866,8,16.1,16.1,0.0,2050.6,2033.9,16.7,2051.56,2024-12-31,
28867,9,16.2,16.2,0.0,2050.7,2033.8,16.9,,2024-12-31,
28868,10,16.5,16.5,0.0,2050.6,2033.8,16.8,,2024-12-31,
28869,11,15.9,15.9,0.0,2050.7,2033.8,16.9,,2024-12-31,
28870,12,15.8,15.8,0.0,2050.7,2033.8,16.9,,2024-12-31,
28871,13,12.3,12.3,0.0,2051.1,2033.3,17.8,,2024-12-31,
28872,14,10.0,10.0,0.0,2051.5,2032.8,18.7,,2024-12-31,
28873,15,8.4,8.4,0.0,2051.6,2032.7,18.9,,2024-12-31,
28874,16,8.1,8.1,0.0,2051.6,2032.5,19.1,2051.61,2024-12-31,
28875,17,7.9,7.9,0.0,2051.6,2032.4,19.2,,2024-12-31,
28876,18,8.0,8.0,0.0,2051.5,2032.4,19.1,,2024-12-31,
28877,19,8.2,8.2,0.0,2051.5,2032.4,19.1,,2024-12-31,
28878,20,8.2,8.2,0.0,2051.5,2032.3,19.2,,2024-12-31,
28879,21,8.3,8.3,0.0,2051.5,2032.3,19.2,,2024-12-31,
28880,22,8.2,8.2,0.0,2051.6,2032.2,19.4,,2024-12-31,
28881,23,8.2,8.2,0.0,2051.6,2032.2,19.4,,2024-12-31,
28882,24,8.3,8.3,0.0,2051.6,2032.2,19.4,2051.7,2024-12-31,
28883,,,,,,,,,2024-12-31,
28884,AVG,12.38,12.38,0.0,2051.09,2033.14,17.95,2051.62,2024-12-31,
28885,,,,,,,,,2024-12-31,
28886,MAX,16.5,16.5,0.0,2051.6,2033.9,19.4,2051.7,2024-12-31,
28887,MIN,7.9,7.9,0.0,2050.6,2032.2,16.7,2051.56,2024-12-31,
28888,1,8.3,8.3,0.0,2051.6,2032.1,19.5,,2025-01-01,
28889,2,8.2,8.2,0.0,2051.6,2032.1,19.5,,2025-01-01,
28890,3,8.2,8.2,0.0,2051.6,2032.1,19.5,,2025-01-01,
28891,4,8.3,8.3,0.0,2051.6,2032.0,19.6,,2025-01-01,
28892,5,8.3,8.3,0.0,2051.6,2032.0,19.6,,2025-01-01,
28893,6,8.3,8.3,0.0,2051.6,2032.0,19.6,,2025-01-01,
28894,7,8.3,8.3,0.0,2051.6,2032.0,19.6,,2025-01-01,
28895,8,8.3,8.3,0.0,2051.6,2032.0,19.6,2051.72,2025-01-01,
28896,9,8.3,8.3,0.0,2051.6,2031.9,19.7,,2025-01-01,
28897,10,8.4,8.4,0.0,2051.6,2031.9,19.7,,2025-01-01,
28898,11,8.2,8.2,0.0,2051.6,2031.9,19.7,,2025-01-01,
28899,12,8.1,8.1,0.0,2051.6,2031.8,19.8,,2025-01-01,
28900,13,8.1,8.1,0.0,2051.6,2031.8,19.8,,2025-01-01,
28901,14,8.0,8.0,0.0,2051.6,2031.8,19.8,,2025-01-01,
28902,15,8.1,8.1,0.0,2051.6,2031.8,19.8,,2025-01-01,
28903,16,8.2,8.2,0.0,2051.6,2031.8,19.8,2051.75,2025-01-01,
28904,17,8.1,8.1,0.0,2051.6,2031.8,19.8,,2025-01-01,
28905,18,8.1,8.1,0.0,2051.7,2031.8,19.9,,2025-01-01,
28906,19,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-01,
28907,20,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-01,
28908,21,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-01,
28909,22,8.2,8.2,0.0,2051.7,2031.7,20.0,,2025-01-01,
28910,23,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-01,
28911,24,8.1,8.1,0.0,2051.7,2031.7,20.0,2051.82,2025-01-01,
28912,,,,,,,,,2025-01-01,
28913,AVG,8.19,8.19,0.0,2051.63,2031.87,19.76,2051.76,2025-01-01,
28914,,,,,,,,,2025-01-01,
28915,MAX,8.4,8.4,0.0,2051.7,2032.1,20.0,2051.82,2025-01-01,
28916,MIN,8.0,8.0,0.0,2051.6,2031.7,19.5,2051.72,2025-01-01,
28917,1,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-02,
28918,2,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-02,
28919,3,8.1,8.1,0.0,2051.7,2031.7,20.0,,2025-01-02,
28920,4,8.2,8.2,0.0,2051.7,2031.7,20.0,,2025-01-02,
28921,5,8.2,8.2,0.0,2051.7,2031.7,20.0,,2025-01-02,
28922,6,8.2,8.2,0.0,2051.7,2031.6,20.1,,2025-01-02,
28923,7,8.2,8.2,0.0,2051.7,2031.7,20.0,,2025-01-02,
28924,8,8.1,8.1,0.0,2051.7,2031.6,20.1,2051.82,2025-01-02,
28925,9,8.0,8.0,0.0,2051.7,2031.6,20.1,,2025-01-02,
28926,10,8.1,8.1,0.0,2051.7,2031.6,20.1,,2025-01-02,
28927,11,8.2,8.2,0.0,2051.7,2031.6,20.1,,2025-01-02,
28928,12,8.2,8.2,0.0,2051.7,2031.6,20.1,,2025-01-02,
28929,13,8.1,8.1,0.0,2051.8,2031.6,20.2,,2025-01-02,
28930,14,8.1,8.1,0.0,2051.8,2031.6,20.2,,2025-01-02,
28931,15,8.1,8.1,0.0,2051.8,2031.6,20.2,,2025-01-02,
28932,16,8.3,8.3,0.0,2051.8,2031.6,20.2,2051.93,2025-01-02,
28933,17,8.1,8.1,0.0,2051.8,2031.6,20.2,,2025-01-02,
28934,18,8.1,8.1,0.0,2051.9,2031.6,20.3,,2025-01-02,
28935,19,8.1,8.1,0.0,2051.9,2031.7,20.2,,2025-01-02,
28936,20,8.1,8.1,0.0,2051.9,2031.6,20.3,,2025-01-02,
28937,21,8.1,8.1,0.0,2051.9,2031.6,20.3,,2025-01-02,
28938,22,8.1,8.1,0.0,2051.9,2031.6,20.3,,2025-01-02,
28939,23,8.1,8.1,0.0,2052.0,2031.6,20.4,,2025-01-02,
28940,24,8.0,8.0,0.0,2052.0,2031.6,20.4,2052.03,2025-01-02,
28941,,,,,,,,,2025-01-02,
28942,AVG,8.12,8.12,0.0,2051.79,2031.63,20.16,2051.93,2025-01-02,
28943,,,,,,,,,2025-01-02,
28944,MAX,8.3,8.3,0.0,2052.0,2031.7,20.4,2052.03,2025-01-02,
28945,MIN,8.0,8.0,0.0,2051.7,2031.6,20.0,2051.82,2025-01-02,
28946,1,8.1,8.1,0.0,2052.0,2031.6,20.4,,2025-01-03,
28947,2,8.1,8.1,0.0,2052.0,2031.6,20.4,,2025-01-03,
28948,3,8.1,8.1,0.0,2052.0,2031.6,20.4,,2025-01-03,
28949,4,8.1,8.1,0.0,2052.0,2031.6,20.4,,2025-01-03,
28950,5,8.2,8.2,0.0,2052.0,2031.6,20.4,,2025-01-03,
28951,6,8.2,8.2,0.0,2052.0,2031.6,20.4,,2025-01-03,
28952,7,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-03,
28953,8,8.2,8.2,0.0,2052.1,2031.6,20.5,2052.01,2025-01-03,
28954,9,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28955,10,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-03,
28956,11,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28957,12,8.1,8.1,0.0,2052.1,2031.6,20.5,,2025-01-03,
28958,13,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28959,14,8.1,8.1,0.0,2052.1,2031.6,20.5,,2025-01-03,
28960,15,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28961,16,8.3,8.3,0.0,2052.1,2031.6,20.5,2052.1,2025-01-03,
28962,17,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28963,18,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-03,
28964,19,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-03,
28965,20,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-03,
28966,21,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-03,
28967,22,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28968,23,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-03,
28969,24,8.2,8.2,0.0,2052.1,2031.6,20.5,2052.24,2025-01-03,
28970,,,,,,,,,2025-01-03,
28971,AVG,8.19,8.19,0.0,2052.09,2031.6,20.49,2052.12,2025-01-03,
28972,,,,,,,,,2025-01-03,
28973,MAX,8.3,8.3,0.0,2052.2,2031.6,20.6,2052.24,2025-01-03,
28974,MIN,8.1,8.1,0.0,2052.0,2031.6,20.4,2052.01,2025-01-03,
28975,1,8.1,8.1,0.0,2052.1,2031.6,20.5,,2025-01-04,
28976,2,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28977,3,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-04,
28978,4,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28979,5,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28980,6,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28981,7,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28982,8,8.2,8.2,0.0,2052.1,2031.6,20.5,2052.23,2025-01-04,
28983,9,8.1,8.1,0.0,2052.1,2031.6,20.5,,2025-01-04,
28984,10,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-04,
28985,11,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-04,
28986,12,8.3,8.3,0.0,2052.1,2031.6,20.5,,2025-01-04,
28987,13,8.1,8.1,0.0,2052.1,2031.6,20.5,,2025-01-04,
28988,14,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28989,15,8.2,8.2,0.0,2052.1,2031.6,20.5,,2025-01-04,
28990,16,8.3,8.3,0.0,2052.2,2031.6,20.6,2052.27,2025-01-04,
28991,17,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-04,
28992,18,8.1,8.1,0.0,2052.2,2031.6,20.6,,2025-01-04,
28993,19,8.1,8.1,0.0,2052.2,2031.6,20.6,,2025-01-04,
28994,20,8.2,8.2,0.0,2052.2,2031.6,20.6,,2025-01-04,
28995,21,8.2,8.2,0.0,2052.2,2031.5,20.7,,2025-01-04,
28996,22,8.2,8.2,0.0,2052.2,2031.5,20.7,,2025-01-04,
28997,23,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-04,
28998,24,8.2,8.2,0.0,2052.3,2031.6,20.7,2052.38,2025-01-04,
28999,,,,,,,,,2025-01-04,
29000,AVG,8.2,8.2,0.0,2052.15,2031.59,20.55,2052.29,2025-01-04,
29001,,,,,,,,,2025-01-04,
29002,MAX,8.3,8.3,0.0,2052.3,2031.6,20.7,2052.38,2025-01-04,
29003,MIN,8.1,8.1,0.0,2052.1,2031.5,20.5,2052.23,2025-01-04,
29004,1,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29005,2,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29006,3,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29007,4,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29008,5,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29009,6,8.3,8.3,0.0,2052.3,2031.6,20.7,,2025-01-05,
29010,7,8.3,8.3,0.0,2052.3,2031.6,20.7,,2025-01-05,
29011,8,8.2,8.2,0.0,2052.3,2031.6,20.7,2052.39,2025-01-05,
29012,9,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29013,10,8.3,8.3,0.0,2052.3,2031.6,20.7,,2025-01-05,
29014,11,8.3,8.3,0.0,2052.3,2031.6,20.7,,2025-01-05,
29015,12,8.3,8.3,0.0,2052.3,2031.6,20.7,,2025-01-05,
29016,13,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29017,14,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29018,15,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-05,
29019,16,8.4,8.4,0.0,2052.3,2031.7,20.6,2052.39,2025-01-05,
29020,17,8.4,8.4,0.0,2052.3,2031.6,20.7,,2025-01-05,
29021,18,8.1,8.1,0.0,2052.3,2031.6,20.7,,2025-01-05,
29022,19,8.1,8.1,0.0,2052.3,2031.6,20.7,,2025-01-05,
29023,20,8.1,8.1,0.0,2052.3,2031.6,20.7,,2025-01-05,
29024,21,8.1,8.1,0.0,2052.3,2031.6,20.7,,2025-01-05,
29025,22,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-05,
29026,23,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-05,
29027,24,8.1,8.1,0.0,2052.4,2031.6,20.8,2052.48,2025-01-05,
29028,,,,,,,,,2025-01-05,
29029,AVG,8.21,8.21,0.0,2052.31,2031.6,20.71,2052.42,2025-01-05,
29030,,,,,,,,,2025-01-05,
29031,MAX,8.4,8.4,0.0,2052.4,2031.7,20.8,2052.48,2025-01-05,
29032,MIN,8.1,8.1,0.0,2052.3,2031.6,20.6,2052.39,2025-01-05,
29033,1,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29034,2,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29035,3,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29036,4,8.2,8.2,0.0,2052.3,2031.6,20.7,,2025-01-06,
29037,5,8.2,8.2,0.0,2052.4,2031.7,20.7,,2025-01-06,
29038,6,8.2,8.2,0.0,2052.4,2031.7,20.7,,2025-01-06,
29039,7,8.2,8.2,0.0,2052.4,2031.6,20.8,,2025-01-06,
29040,8,8.1,8.1,0.0,2052.4,2031.7,20.7,2052.48,2025-01-06,
29041,9,8.0,8.0,0.0,2052.4,2031.6,20.8,,2025-01-06,
29042,10,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29043,11,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29044,12,8.1,8.1,0.0,2052.4,2031.6,20.8,,2025-01-06,
29045,13,8.1,8.1,0.0,2052.5,2031.6,20.9,,2025-01-06,
29046,14,8.1,8.1,0.0,2052.5,2031.7,20.8,,2025-01-06,
29047,15,8.3,8.3,0.0,2052.5,2031.7,20.8,,2025-01-06,
29048,16,8.3,8.3,0.0,2052.5,2031.7,20.8,2052.58,2025-01-06,
29049,17,8.3,8.3,0.0,2052.5,2031.7,20.8,,2025-01-06,
29050,18,8.1,8.1,0.0,2052.5,2031.7,20.8,,2025-01-06,
29051,19,8.2,8.2,0.0,2052.5,2031.7,20.8,,2025-01-06,
29052,20,8.1,8.1,0.0,2052.5,2031.7,20.8,,2025-01-06,
29053,21,8.2,8.2,0.0,2052.5,2031.7,20.8,,2025-01-06,
29054,22,8.2,8.2,0.0,2052.5,2031.7,20.8,,2025-01-06,
29055,23,8.1,8.1,0.0,2052.5,2031.7,20.8,,2025-01-06,
29056,24,8.2,8.2,0.0,2052.5,2031.7,20.8,2052.66,2025-01-06,
29057,,,,,,,,,2025-01-06,
29058,AVG,8.15,8.15,0.0,2052.45,2031.66,20.79,2052.57,2025-01-06,
29059,,,,,,,,,2025-01-06,
29060,MAX,8.3,8.3,0.0,2052.5,2031.7,20.9,2052.66,2025-01-06,
29061,MIN,8.0,8.0,0.0,2052.3,2031.6,20.7,2052.48,2025-01-06,
29062,1,8.1,8.1,0.0,2052.6,2031.7,20.9,,2025-01-07,
29063,2,8.1,8.1,0.0,2052.6,2031.7,20.9,,2025-01-07,
29064,3,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29065,4,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29066,5,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29067,6,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29068,7,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29069,8,8.3,8.3,0.0,2052.6,2031.7,20.9,2052.68,2025-01-07,
29070,9,8.1,8.1,0.0,2052.6,2031.7,20.9,,2025-01-07,
29071,10,8.1,8.1,0.0,2052.6,2031.7,20.9,,2025-01-07,
29072,11,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29073,12,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29074,13,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29075,14,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29076,15,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29077,16,8.3,8.3,0.0,2052.7,2031.7,21.0,2052.78,2025-01-07,
29078,17,8.3,8.3,0.0,2052.7,2031.7,21.0,,2025-01-07,
29079,18,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29080,19,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29081,20,8.2,8.2,0.0,2052.6,2031.7,20.9,,2025-01-07,
29082,21,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29083,22,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29084,23,8.2,8.2,0.0,2052.7,2031.7,21.0,,2025-01-07,
29085,24,8.2,8.2,0.0,2052.8,2031.7,21.1,2052.89,2025-01-07,
29086,,,,,,,,,2025-01-07,
29087,AVG,8.2,8.2,0.0,2052.65,2031.7,20.95,2052.78,2025-01-07,
29088,,,,,,,,,2025-01-07,
29089,MAX,8.3,8.3,0.0,2052.8,2031.7,21.1,2052.89,2025-01-07,
29090,MIN,8.1,8.1,0.0,2052.6,2031.7,20.9,2052.68,2025-01-07,
29091,1,8.1,8.1,0.0,2052.8,2031.7,21.1,,2025-01-08,
29092,2,8.1,8.1,0.0,2052.7,2031.7,21.0,,2025-01-08,
29093,3,8.0,8.0,0.0,2052.8,2031.6,21.2,,2025-01-08,
29094,4,8.0,8.0,0.0,2052.7,2031.6,21.1,,2025-01-08,
29095,5,8.1,8.1,0.0,2052.7,2031.6,21.1,,2025-01-08,
29096,6,8.1,8.1,0.0,2052.7,2031.6,21.1,,2025-01-08,
29097,7,8.0,8.0,0.0,2052.8,2031.6,21.2,,2025-01-08,
29098,8,8.0,8.0,0.0,2052.8,2031.6,21.2,2052.87,2025-01-08,
29099,9,8.0,8.0,0.0,2052.8,2031.6,21.2,,2025-01-08,
29100,10,7.9,7.9,0.0,2052.8,2031.6,21.2,,2025-01-08,
29101,11,7.9,7.9,0.0,2052.8,2031.6,21.2,,2025-01-08,
29102,12,8.0,8.0,0.0,2052.8,2031.6,21.2,,2025-01-08,
29103,13,8.0,8.0,0.0,2052.8,2031.6,21.2,,2025-01-08,
29104,14,8.1,8.1,0.0,2052.8,2031.6,21.2,,2025-01-08,
29105,15,8.1,8.1,0.0,2052.8,2031.6,21.2,,2025-01-08,
29106,16,8.2,8.2,0.0,2052.9,2031.6,21.3,2053.02,2025-01-08,
29107,17,8.2,8.2,0.0,2052.9,2031.6,21.3,,2025-01-08,
29108,18,8.0,8.0,0.0,2052.9,2031.6,21.3,,2025-01-08,
29109,19,8.1,8.1,0.0,2052.9,2031.6,21.3,,2025-01-08,
29110,20,8.1,8.1,0.0,2052.9,2031.6,21.3,,2025-01-08,
29111,21,8.1,8.1,0.0,2052.9,2031.6,21.3,,2025-01-08,
29112,22,8.1,8.1,0.0,2052.9,2031.6,21.3,,2025-01-08,
29113,23,8.0,8.0,0.0,2053.0,2031.6,21.4,,2025-01-08,
29114,24,8.1,8.1,0.0,2053.0,2031.6,21.4,2053.11,2025-01-08,
29115,,,,,,,,,2025-01-08,
29116,AVG,8.05,8.05,0.0,2052.83,2031.61,21.22,2053.0,2025-01-08,
29117,,,,,,,,,2025-01-08,
29118,MAX,8.2,8.2,0.0,2053.0,2031.7,21.4,2053.11,2025-01-08,
29119,MIN,7.9,7.9,0.0,2052.7,2031.6,21.0,2052.87,2025-01-08,
29120,1,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29121,2,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29122,3,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29123,4,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29124,5,8.2,8.2,0.0,2053.0,2031.6,21.4,,2025-01-09,
29125,6,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29126,7,8.1,8.1,0.0,2053.0,2031.6,21.4,,2025-01-09,
29127,8,8.0,8.0,0.0,2053.0,2031.6,21.4,2053.13,2025-01-09,
29128,9,7.9,7.9,0.0,2053.0,2031.6,21.4,,2025-01-09,
29129,10,8.0,8.0,0.0,2053.0,2031.6,21.4,,2025-01-09,
29130,11,8.0,8.0,0.0,2053.1,2031.6,21.5,,2025-01-09,
29131,12,8.0,8.0,0.0,2053.1,2031.6,21.5,,2025-01-09,
29132,13,8.1,8.1,0.0,2053.1,2031.6,21.5,,2025-01-09,
29133,14,8.2,8.2,0.0,2053.2,2031.6,21.6,,2025-01-09,
29134,15,8.2,8.2,0.0,2053.1,2031.6,21.5,,2025-01-09,
29135,16,8.2,8.2,0.0,2053.1,2031.6,21.5,2053.26,2025-01-09,
29136,17,8.2,8.2,0.0,2053.1,2031.6,21.5,,2025-01-09,
29137,18,8.1,8.1,0.0,2053.2,2031.6,21.6,,2025-01-09,
29138,19,8.1,8.1,0.0,2053.2,2031.6,21.6,,2025-01-09,
29139,20,8.1,8.1,0.0,2053.2,2031.6,21.6,,2025-01-09,
29140,21,8.1,8.1,0.0,2053.2,2031.6,21.6,,2025-01-09,
29141,22,8.1,8.1,0.0,2053.3,2031.6,21.7,,2025-01-09,
29142,23,8.1,8.1,0.0,2053.3,2031.6,21.7,,2025-01-09,
29143,24,8.1,8.1,0.0,2053.3,2031.6,21.7,2053.36,2025-01-09,
29144,,,,,,,,,2025-01-09,
29145,AVG,8.1,8.1,0.0,2053.1,2031.6,21.5,2053.25,2025-01-09,
29146,,,,,,,,,2025-01-09,
29147,MAX,8.2,8.2,0.0,2053.3,2031.6,21.7,2053.36,2025-01-09,
